space_id,label,areas,volumes,perimeter,X,Y,Z,aspect_ratio,boundary_line,surface_areas,ax1s
5e0f7493-5ea7-4380-bebf-0609900e971b-00074c64,Storage,1.12,2.576,4.6,0.7,1.6,2.3,2.285714286,4,12.82,4.976708075
5e0f7493-5ea7-4380-bebf-0609900e971b-00074c65,Bedroom,14.104,32.44,16.56,3.6,4.68,2.3,1.3,9,66.297,2.043673081
5e0f7493-5ea7-4380-bebf-0609900e971b-00074c66,Bathroom,3.543,8.149,8.41,1.605,2.6,2.3,1.619937695,7,26.429,3.243259826
5e0f7493-5ea7-4380-bebf-0609900e971b-00074c67,Entrance,2.844,6.541,6.76,1.58,1.8,2.3,1.139240506,6,21.236,3.246499113
5e0f7493-5ea7-4380-bebf-0609900e971b-00074c68,Kitchen,17.633,40.556,19.72,5.56,4.3,2.3,0.773381295,7,80.622,1.987922842
5e0f7493-5ea7-4380-bebf-0609900e971b-00074c69,Hallway,8.652,19.9,18.58,8.24,1.05,2.3,0.127427184,11,60.038,3.017045569
5e0f7493-5ea7-4380-bebf-0609900e971b-00074c6a,Living room,15.471,35.583,15.76,4.17,3.71,2.3,0.889688249,5,67.189,1.888253841
5e0f7493-5ea7-4380-bebf-0609900e971b-00075061,Dress room,8.003,18.406,11.33,2.975,2.69,2.3,0.904201681,7,42.065,2.285355713
5e0f7493-5ea7-4380-bebf-0609900e971b-00075062,AD/PD,0.692,1.592,3.33,0.865,0.8,2.3,0.924855491,4,9.043,5.681703946
5e0f7493-5ea7-4380-bebf-0609900e971b-00075063,Storage,1.462,3.362,5.11,0.865,1.69,2.3,1.953757225,4,14.677,4.365225124
5e0f7493-5ea7-4380-bebf-0609900e971b-00075064,Bedroom,10.87,25.001,13.26,2.97,3.66,2.3,1.232323232,6,52.238,2.089397979
5e0f7493-5ea7-4380-bebf-0609900e971b-00075065,Bedroom,10.76,24.749,13.2,2.94,3.66,2.3,1.244897959,4,51.881,2.096293495
5e0f7493-5ea7-4380-bebf-0609900e971b-00075066,Storage,0.87,2.001,4.48,0.5,1.74,2.3,3.48,4,12.044,6.018990505
5e0f7493-5ea7-4380-bebf-0609900e971b-00075067,Bathroom,3.454,7.944,7.54,1.57,2.2,2.3,1.401273885,5,24.25,3.052541477
5e0f7493-5ea7-4380-bebf-0609900e971b-00075068,AD/PD,0.722,1.661,4.06,1.57,0.46,2.3,0.292993631,4,10.782,6.491035845
5e0f7493-5ea7-4380-bebf-0609900e971b-00075069,Storage,0.8,1.84,3.6,1,0.8,2.3,0.8,4,9.88,5.369565217
5e0f7493-5ea7-4380-bebf-0609900e971b-0007506a,Balcony,5.201,11.962,10.12,2.54,2.52,2.3,0.992125984,7,33.678,2.815453141
5e0f7493-5ea7-4380-bebf-0609900e971b-0007506b,Bedroom,14.631,33.652,17.3,3.6,5.05,2.3,1.402777778,9,69.053,2.051980759
5e0f7493-5ea7-4380-bebf-0609900e971b-0007506c,AD/PD,0.519,1.194,2.93,0.865,0.6,2.3,0.693641618,4,7.777,6.515037279
5e0f7493-5ea7-4380-bebf-0609900e971b-0007506d,Bathroom,2.625,6.036,7.67,2.365,1.47,2.3,0.621564482,7,22.89,3.791954397
5e0f7493-5ea7-4380-bebf-0609900e971b-0007506e,Balcony,2.47,5.681,6.4,1.9,1.3,2.3,0.684210526,4,19.66,3.460658335
5e0f7493-5ea7-4380-bebf-0609900e971b-0007506f,Evacuation room,1.95,4.485,5.6,1.5,1.3,2.3,0.866666667,4,16.78,3.741360089
5e0f7493-5ea7-4380-bebf-0609900e971b-00075070,Storage,3.376,7.764,7.36,1.94,1.74,2.3,0.896907216,4,23.679,3.049892579
5e0f7493-5ea7-4380-bebf-0609900e971b-00075071,Kitchen,16.745,38.513,17.18,4.03,4.56,2.3,1.131513648,9,73.004,1.895565762
5e0f7493-5ea7-4380-bebf-0609900e971b-00075072,Entrance,2.91,6.693,6.88,1.5,1.94,2.3,1.293333333,5,21.644,3.233826386
5e0f7493-5ea7-4380-bebf-0609900e971b-00075073,Living room,17.254,39.685,16.66,4.47,3.86,2.3,0.863534676,5,72.826,1.835117146
5e0f7493-5ea7-4380-bebf-0609900e971b-00075074,Hallway,8.746,20.118,20.06,9.01,1.02,2.438,0.113207547,14,63.686,3.165678844
5e0f7493-5ea7-4380-bebf-0609900e971b-00075379,Bedroom,10.29,23.667,12.88,2.94,3.5,2.3,1.19047619,4,50.204,2.121265898
5e0f7493-5ea7-4380-bebf-0609900e971b-0007537a,Bedroom,10.395,23.909,12.94,2.97,3.5,2.3,1.178451178,6,50.552,2.114394462
5e0f7493-5ea7-4380-bebf-0609900e971b-0007537b,Dress room,1.332,3.064,5.08,1.8,0.74,2.3,0.411111111,4,14.348,4.683379031
5e0f7493-5ea7-4380-bebf-0609900e971b-0007537c,Evacuation room,1.69,3.887,5.2,1.3,1.3,2.3,1,4,15.34,3.946488294
5e0f7493-5ea7-4380-bebf-0609900e971b-0007537d,Balcony,2.73,6.279,6.8,2.1,1.3,2.3,0.619047619,4,21.1,3.360407708
5e0f7493-5ea7-4380-bebf-0609900e971b-0007537e,AD/PD,0.666,1.532,3.28,0.9,0.74,2.3,0.822222222,4,8.876,5.794490142
5e0f7493-5ea7-4380-bebf-0609900e971b-0007537f,AD/PD,3.05,7.015,10.19,2.105,2.99,2.3,1.420427553,8,29.537,4.21061785
5e0f7493-5ea7-4380-bebf-0609900e971b-00075380,Bathroom,3,6.9,7,1.5,2,2.3,1.333333333,5,22.1,3.202898551
5e0f7493-5ea7-4380-bebf-0609900e971b-00075381,Bedroom,14.742,33.907,17.56,4.5,4.28,2.3,0.951111111,10,69.872,2.060719742
5e0f7493-5ea7-4380-bebf-0609900e971b-00075382,Bathroom,3.166,7.282,8.36,2.5,1.68,2.3,0.672,7,25.56,3.510121124
5e0f7493-5ea7-4380-bebf-0609900e971b-00075383,Storage,1.856,4.27,5.57,1.105,1.68,2.3,1.520361991,5,16.524,3.870043
5e0f7493-5ea7-4380-bebf-0609900e971b-00075384,Storage,0.858,1.973,4.34,1.65,0.52,2.3,0.315151515,4,11.698,5.927840276
5e0f7493-5ea7-4380-bebf-0609900e971b-00075385,Balcony,3.811,8.766,7.92,1.65,2.31,2.3,1.4,4,25.839,2.947487295
5e0f7493-5ea7-4380-bebf-0609900e971b-00075386,Entrance,2.66,6.118,6.59,1.415,1.88,2.3,1.328621908,6,20.477,3.346757191
5e0f7493-5ea7-4380-bebf-0609900e971b-00075387,Hallway,6.121,14.079,13.02,5.42,1.14,2.3,0.210332103,10,42.196,2.997160275
5e0f7493-5ea7-4380-bebf-0609900e971b-00075388,Living room,21.691,49.89,18.71,4.57,4.84,2.438,1.059080963,7,86.48,1.733423842
5e0f7493-5ea7-4380-bebf-0609900e971b-00075389,Kitchen,20.693,47.593,20.66,5.26,5.07,2.3,0.963878327,10,88.903,1.867976545
5e0f7493-5ea7-4380-bebf-0609900e971b-00075615,Bedroom,9.612,22.108,12.54,2.67,3.6,2.3,1.348314607,4,48.066,2.174184443
5e0f7493-5ea7-4380-bebf-0609900e971b-00075616,Storage,1.482,3.409,4.88,1.14,1.3,2.3,1.140350877,4,14.188,4.162412721
5e0f7493-5ea7-4380-bebf-0609900e971b-00075617,Balcony,2.509,5.771,6.46,1.93,1.3,2.3,0.67357513,4,19.876,3.444296186
5e0f7493-5ea7-4380-bebf-0609900e971b-00075618,AD/PD,0.3,0.69,2.3,0.4,0.75,2.3,1.875,4,5.89,8.536231884
5e0f7493-5ea7-4380-bebf-0609900e971b-00075619,AD/PD,0.925,2.127,5.5,1.25,1.5,2.3,1.2,6,14.5,6.815511163
5e0f7493-5ea7-4380-bebf-0609900e971b-0007561a,Bathroom,3.115,7.165,8.04,2.52,1.5,2.3,0.595238095,8,24.722,3.450624607
5e0f7493-5ea7-4380-bebf-0609900e971b-0007561b,Bedroom,12.416,28.556,14.64,2.67,4.65,2.3,1.741573034,8,58.503,2.048736415
5e0f7493-5ea7-4380-bebf-0609900e971b-0007561c,Bathroom,3.75,8.625,8,2.5,1.5,2.3,0.6,5,25.9,3.002898551
5e0f7493-5ea7-4380-bebf-0609900e971b-0007561d,Storage,1.539,3.54,5.04,1.48,1.04,2.3,0.702702703,4,14.67,4.143880503
5e0f7493-5ea7-4380-bebf-0609900e971b-0007561e,Balcony,4.265,9.81,8.27,1.97,2.165,2.3,1.098984772,5,27.551,2.808570979
5e0f7493-5ea7-4380-bebf-0609900e971b-0007561f,AD/PD,0.916,2.107,4.87,1.97,0.465,2.3,0.236040609,4,13.033,6.18582145
5e0f7493-5ea7-4380-bebf-0609900e971b-00075620,Dress room,3.004,6.91,7.02,1.48,2.03,2.3,1.371621622,7,22.155,3.206167187
5e0f7493-5ea7-4380-bebf-0609900e971b-00075621,Bedroom,12.26,28.198,15.42,3.3,4.41,2.3,1.336363636,9,59.986,2.127348698
5e0f7493-5ea7-4380-bebf-0609900e971b-00075622,Balcony,2.145,4.934,5.9,1.65,1.3,2.3,0.787878788,4,17.86,3.620147968
5e0f7493-5ea7-4380-bebf-0609900e971b-00075623,Evacuation room,1.885,4.336,5.5,1.45,1.3,2.3,0.896551724,4,16.42,3.787337101
5e0f7493-5ea7-4380-bebf-0609900e971b-00075624,Bathroom,2.955,6.797,6.94,1.97,1.5,2.3,0.76142132,6,21.872,3.218126977
5e0f7493-5ea7-4380-bebf-0609900e971b-00075625,Kitchen,16.129,37.097,16.28,3.41,4.73,2.3,1.387096774,7,69.703,1.878919245
5e0f7493-5ea7-4380-bebf-0609900e971b-00075626,Entrance,2.55,5.865,6.4,1.5,1.7,2.3,1.133333333,4,19.82,3.379369139
5e0f7493-5ea7-4380-bebf-0609900e971b-00075627,Living room,14.706,33.824,15.34,3.87,3.8,2.3,0.981912145,5,64.694,1.912676872
5e0f7493-5ea7-4380-bebf-0609900e971b-00075628,Hallway,5.729,13.177,15.18,6.74,0.85,2.3,0.12611276,11,46.372,3.519242299
5e0f7493-5ea7-4380-bebf-0609900e971b-00075629,Entrance,1.275,2.933,4.7,1.5,0.85,2.3,0.566666667,4,13.36,4.555839727
5e0f7493-5ea7-4380-bebf-0609900e971b-0007562a,Living room,10.886,25.037,15.74,3.27,4,2.3,1.22324159,11,57.973,2.31552544
5e0f7493-5ea7-4380-bebf-0609900e971b-00075945,Bedroom,8.741,20.103,11.86,2.74,3.19,2.3,1.164233577,6,44.759,2.226441524
5e0f7493-5ea7-4380-bebf-0609900e971b-00075946,Bedroom,5.072,11.666,9.56,1.59,3.19,2.3,2.006289308,4,32.132,2.754368956
5e0f7493-5ea7-4380-bebf-0609900e971b-00075947,AD/PD,0.755,1.736,3.98,1.48,0.51,2.3,0.344594595,4,10.664,6.142715606
5e0f7493-5ea7-4380-bebf-0609900e971b-00075948,Bathroom,3.064,7.046,7.1,1.48,2.07,2.3,1.398648649,5,22.457,3.18707176
5e0f7493-5ea7-4380-bebf-0609900e971b-00075949,Bathroom,2.951,6.788,7.9,1.49,2.46,2.3,1.651006711,7,24.073,3.546290486
5e0f7493-5ea7-4380-bebf-0609900e971b-0007594a,AD/PD,0.396,0.911,2.78,0.4,0.99,2.3,2.475,4,7.186,7.889767238
5e0f7493-5ea7-4380-bebf-0609900e971b-0007594b,Bedroom,10.133,23.306,12.74,3.29,3.08,2.3,0.936170213,7,49.568,2.12680144
5e0f7493-5ea7-4380-bebf-0609900e971b-0007594c,Evacuation room,1.69,3.887,5.2,1.3,1.3,2.3,1,4,15.34,3.946488294
5e0f7493-5ea7-4380-bebf-0609900e971b-0007594d,Balcony,2.327,5.352,6.18,1.79,1.3,2.3,0.726256983,4,18.868,3.525345192
5e0f7493-5ea7-4380-bebf-0609900e971b-0007594e,Balcony,5.405,12.431,9.3,2.35,2.3,2.3,0.978723404,7,32.2,2.590194265
5e0f7493-5ea7-4380-bebf-0609900e971b-0007594f,Storage,0.699,1.607,3.64,0.55,1.27,2.3,2.309090909,4,9.769,6.080732003
5e0f7493-5ea7-4380-bebf-0609900e971b-00075950,Dress room,2.032,4.674,5.74,1.6,1.27,2.3,0.79375,4,17.266,3.694368367
5e0f7493-5ea7-4380-bebf-0609900e971b-00075951,Storage,0.834,1.918,3.98,0.6,1.39,2.3,2.316666667,4,10.822,5.641747472
5e0f7493-5ea7-4380-bebf-0609900e971b-00075952,Kitchen,12.783,29.402,14.38,3.22,3.97,2.3,1.232919255,6,58.641,1.99446837
5e0f7493-5ea7-4380-bebf-0609900e971b-00075953,Entrance,2.608,5.997,6.46,1.64,1.59,2.3,0.969512195,5,20.073,3.3469057
5e0f7493-5ea7-4380-bebf-0609900e971b-00075954,Hallway,7.866,18.092,15.6,6.61,1.19,2.3,0.180030257,13,51.612,2.852820402
5e0f7493-5ea7-4380-bebf-0609900e971b-00075955,Living room,12.068,27.757,13.9,3.56,3.39,2.3,0.952247191,5,56.107,2.021340677
5e0f7493-5ea7-4380-bebf-0609900e971b-00075ba6,Bedroom,8.741,20.103,11.86,2.74,3.19,2.3,1.164233577,6,44.759,2.226441524
5e0f7493-5ea7-4380-bebf-0609900e971b-00075ba7,Bedroom,5.072,11.666,9.56,1.59,3.19,2.3,2.006289308,4,32.132,2.754368956
5e0f7493-5ea7-4380-bebf-0609900e971b-00075ba8,AD/PD,0.714,1.642,3.82,1.4,0.51,2.3,0.364285714,4,10.214,6.219705273
5e0f7493-5ea7-4380-bebf-0609900e971b-00075ba9,Bathroom,2.898,6.665,6.94,1.4,2.07,2.3,1.478571429,5,21.758,3.264320221
5e0f7493-5ea7-4380-bebf-0609900e971b-00075baa,Balcony,4.955,11.396,11.33,3.66,2.005,2.3,0.547814208,8,35.968,3.156247779
5e0f7493-5ea7-4380-bebf-0609900e971b-00075bab,Bedroom,10.541,24.244,13.08,3.66,2.88,2.3,0.786885246,7,51.166,2.110474248
5e0f7493-5ea7-4380-bebf-0609900e971b-00075bac,Balcony,2.938,6.757,7.12,2.26,1.3,2.3,0.575221239,5,22.252,3.292982508
5e0f7493-5ea7-4380-bebf-0609900e971b-00075bad,Evacuation room,1.74,4.002,5.3,1.2,1.45,2.3,1.208333333,4,15.67,3.915542229
5e0f7493-5ea7-4380-bebf-0609900e971b-00075bae,Dress room,1.758,4.044,5.38,1.12,1.57,2.3,1.401785714,4,15.891,3.929214305
5e0f7493-5ea7-4380-bebf-0609900e971b-00075baf,AD/PD,0.536,1.233,2.94,0.8,0.67,2.3,0.8375,4,7.834,6.354639844
5e0f7493-5ea7-4380-bebf-0609900e971b-00075bb0,Bathroom,2.804,6.449,7.82,2.34,1.57,2.3,0.670940171,6,23.594,3.658699219
5e0f7493-5ea7-4380-bebf-0609900e971b-00075bb1,AD/PD,1.59,3.657,5.18,1,1.59,2.3,1.59,4,15.094,4.127426853
5e0f7493-5ea7-4380-bebf-0609900e971b-00075bb2,Storage,1.431,3.291,4.98,0.9,1.59,2.3,1.766666667,5,14.316,4.349649075
5e0f7493-5ea7-4380-bebf-0609900e971b-00075bb3,Entrance,2.327,5.352,6.18,1.3,1.79,2.3,1.376923077,4,18.868,3.525345192
5e0f7493-5ea7-4380-bebf-0609900e971b-00075bb4,Kitchen,12.004,27.61,13.99,3.02,3.975,2.3,1.316225166,7,56.186,2.034961527
5e0f7493-5ea7-4380-bebf-0609900e971b-00075bb5,Hallway,6.752,15.529,15.62,6.82,0.99,2.3,0.14516129,14,49.43,3.183048128
5e0f7493-5ea7-4380-bebf-0609900e971b-00075bb6,Living room,12.509,28.771,14.16,3.69,3.39,2.3,0.918699187,5,57.586,2.001534187
5e0f7493-5ea7-4380-bebf-0609900e971b-00075dff,Bedroom,10.133,23.306,12.74,3.29,3.08,2.3,0.936170213,7,49.568,2.12680144
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e00,Evacuation room,1.56,3.588,5,1.2,1.3,2.3,1.083333333,4,14.62,4.074693423
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e01,Balcony,2.457,5.651,6.38,1.89,1.3,2.3,0.687830688,4,19.588,3.466227814
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e02,Bedroom,8.844,20.341,11.96,2.68,3.3,2.3,1.231343284,6,45.196,2.22189448
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e03,Bedroom,8.085,18.595,11.5,2.45,3.3,2.3,1.346938776,4,42.62,2.291952354
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e04,AD/PD,0.662,1.524,3.8,1.44,0.46,2.3,0.319444444,4,10.065,6.606411468
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e05,Bathroom,2.981,6.856,7.02,1.44,2.07,2.3,1.4375,5,22.108,3.224696026
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e06,Balcony,3.667,8.433,7.66,1.94,1.89,2.3,0.974226804,5,24.951,2.958670395
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e07,Storage,1.16,2.668,4.5,0.8,1.45,2.3,1.8125,6,12.67,4.748875562
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e08,Dress room,5.735,13.19,10.32,1.62,3.54,2.3,2.185185185,6,35.206,2.669135196
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e09,AD/PD,0.816,1.877,4.88,0.4,2.04,2.3,5.1,5,12.856,6.849957374
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e0a,Storage,0.992,2.281,4.02,0.87,1.14,2.3,1.310344828,4,11.23,4.922977108
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e0b,Bathroom,2.694,6.196,7.34,1.47,2.2,2.3,1.496598639,6,22.27,3.594138343
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e0c,Entrance,2.59,5.958,6.44,1.57,1.65,2.3,1.050955414,5,19.993,3.35557178
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e0d,Storage,1.798,4.135,5.38,1.24,1.45,2.3,1.169354839,4,15.97,3.861778788
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e0e,Kitchen,12.118,27.87,13.96,3.24,3.74,2.3,1.154320988,6,56.343,2.02160135
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e0f,Hallway,8.046,18.506,17.06,7.45,1.08,2.3,0.144966443,14,55.33,2.989873445
5e0f7493-5ea7-4380-bebf-0609900e971b-00075e10,Living room,12.46,28.658,14.12,3.56,3.5,2.3,0.983146067,5,57.396,2.002791542
aa350768-1387-4a60-98ed-9aad736c474a-00073052,Bedroom,8.48,19.504,11.7,2.65,3.2,2.3,1.20754717,7,43.87,2.249282199
aa350768-1387-4a60-98ed-9aad736c474a-00073053,Bedroom,8.768,20.166,11.88,2.74,3.2,2.3,1.167883212,5,44.86,2.224492225
aa350768-1387-4a60-98ed-9aad736c474a-00073054,AD/PD,0.927,2.132,4.29,1.545,0.6,2.3,0.388349515,4,11.721,5.497396933
aa350768-1387-4a60-98ed-9aad736c474a-00073055,Balcony,5.253,12.082,9.89,1.545,3.4,2.3,2.200647249,5,33.253,2.752298893
aa350768-1387-4a60-98ed-9aad736c474a-00073056,AD/PD,0.39,0.897,3.2,0.3,1.3,2.3,4.333333333,4,8.14,9.074693423
aa350768-1387-4a60-98ed-9aad736c474a-00073057,Evacuation room,1.612,3.708,5.08,1.3,1.24,2.3,0.953846154,4,14.908,4.020929982
aa350768-1387-4a60-98ed-9aad736c474a-00073058,AD/PD,0.992,2.282,4.08,0.8,1.24,2.3,1.55,5,11.368,4.982468443
aa350768-1387-4a60-98ed-9aad736c474a-00073059,Dress room,2.74,6.303,6.9,2.21,1.24,2.3,0.561085973,4,21.351,3.38747755
aa350768-1387-4a60-98ed-9aad736c474a-0007305a,Storage,1.218,2.801,4.42,1.16,1.05,2.3,0.905172414,4,12.602,4.498465053
aa350768-1387-4a60-98ed-9aad736c474a-0007305b,Storage,0.954,2.194,4.38,0.6,1.59,2.3,2.65,4,11.982,5.460760186
aa350768-1387-4a60-98ed-9aad736c474a-0007305c,AD/PD,1.972,4.535,5.66,1.24,1.59,2.3,1.282258065,4,16.961,3.740285974
aa350768-1387-4a60-98ed-9aad736c474a-0007305d,Bathroom,3.816,8.777,7.98,2.4,1.59,2.3,0.6625,5,25.986,2.960760186
aa350768-1387-4a60-98ed-9aad736c474a-0007305e,Balcony,2.067,4.754,5.78,1.3,1.59,2.3,1.223076923,4,17.428,3.665888391
aa350768-1387-4a60-98ed-9aad736c474a-0007305f,Bedroom,9.363,21.534,12.24,3.09,3.03,2.3,0.980582524,7,46.877,2.17686184
aa350768-1387-4a60-98ed-9aad736c474a-00073060,Bathroom,3.301,7.592,8.2,2.51,1.59,2.3,0.633466135,7,25.462,3.353762544
aa350768-1387-4a60-98ed-9aad736c474a-00073061,AD/PD,1.285,2.956,6.18,1.5,1.59,2.3,1.06,6,16.784,5.678903739
aa350768-1387-4a60-98ed-9aad736c474a-00073062,Entrance,2.032,4.673,5.85,1.135,1.79,2.3,1.577092511,4,17.518,3.748933989
aa350768-1387-4a60-98ed-9aad736c474a-00073063,Living room,13.114,30.162,14.54,3.32,3.95,2.3,1.189759036,10,59.67,1.97830397
aa350768-1387-4a60-98ed-9aad736c474a-00073064,Hallway,9.97,22.93,21.09,9.495,1.05,2.3,0.110584518,16,68.446,2.984942495
aa350768-1387-4a60-98ed-9aad736c474a-00073065,Kitchen,14.608,33.598,15.44,3.32,4.4,2.3,1.325301205,8,64.728,1.92652031
aa350768-1387-4a60-98ed-9aad736c474a-0007471b,Bedroom,9.293,21.373,12.32,2.64,3.52,2.3,1.333333333,6,46.922,2.195341508
aa350768-1387-4a60-98ed-9aad736c474a-0007471c,Balcony,4.264,9.807,9.16,3.28,1.3,2.3,0.396341463,4,29.596,3.017782853
aa350768-1387-4a60-98ed-9aad736c474a-0007471d,Evacuation room,1.613,3.709,5.08,1.26,1.28,2.3,1.015873016,4,14.91,4.019474638
aa350768-1387-4a60-98ed-9aad736c474a-0007471e,AD/PD,0.505,1.162,3.47,1.365,0.37,2.3,0.271062271,4,8.991,7.740086001
aa350768-1387-4a60-98ed-9aad736c474a-0007471f,Bathroom,2.785,6.405,6.81,1.365,2.04,2.3,1.494505495,7,21.232,3.315127612
aa350768-1387-4a60-98ed-9aad736c474a-00074720,Dress room,3.983,9.162,9.66,2.04,2.79,2.3,1.367647059,7,30.185,3.294651063
aa350768-1387-4a60-98ed-9aad736c474a-00074721,Bedroom,9.873,22.707,12.58,3.28,3.01,2.3,0.917682927,9,48.68,2.143790758
aa350768-1387-4a60-98ed-9aad736c474a-00074722,Bedroom,7.009,16.122,10.98,2.02,3.47,2.3,1.717821782,6,39.273,2.436045509
aa350768-1387-4a60-98ed-9aad736c474a-00074723,Entrance,2.989,6.874,6.93,1.845,1.62,2.3,0.87804878,6,21.917,3.188173052
aa350768-1387-4a60-98ed-9aad736c474a-00074724,Kitchen,13.41,30.843,17.82,3.99,4.92,2.3,1.233082707,10,67.806,2.198424278
aa350768-1387-4a60-98ed-9aad736c474a-00074725,Hallway,4.747,10.918,11.57,4.795,0.99,2.3,0.206465068,8,36.105,3.306859226
aa350768-1387-4a60-98ed-9aad736c474a-00074726,Living room,13.094,30.117,14.48,3.52,3.72,2.3,1.056818182,5,59.493,1.975388085
aa350768-1387-4a60-98ed-9aad736c474a-0007490e,Bedroom,9.873,22.707,12.58,3.28,3.01,2.3,0.917682927,5,48.68,2.143790758
aa350768-1387-4a60-98ed-9aad736c474a-0007490f,Balcony,4.264,9.807,9.16,3.28,1.3,2.3,0.396341463,5,29.596,3.017782853
aa350768-1387-4a60-98ed-9aad736c474a-00074910,Bedroom,7.519,17.294,11.42,2.06,3.65,2.3,1.77184466,6,41.304,2.388384209
aa350768-1387-4a60-98ed-9aad736c474a-00074911,Dress room,1.95,4.485,5.94,1.99,0.98,2.3,0.492462312,5,17.562,3.915317493
aa350768-1387-4a60-98ed-9aad736c474a-00074912,Evacuation room,1.764,4.057,5.34,1.47,1.2,2.3,0.816326531,5,15.81,3.896776102
aa350768-1387-4a60-98ed-9aad736c474a-00074913,AD/PD,0.372,0.856,2.44,0.6,0.62,2.3,1.033333333,4,6.356,7.428705002
aa350768-1387-4a60-98ed-9aad736c474a-00074914,Bathroom,2.652,6.098,7.44,1.47,2.25,2.3,1.530612245,6,22.415,3.675524109
aa350768-1387-4a60-98ed-9aad736c474a-00074915,Bedroom,10.341,23.783,12.9,2.98,3.47,2.3,1.16442953,6,50.351,2.117066624
aa350768-1387-4a60-98ed-9aad736c474a-00074916,Bathroom,3.311,7.615,7.33,1.615,2.05,2.3,1.269349845,5,23.481,3.083630729
aa350768-1387-4a60-98ed-9aad736c474a-00074917,AD/PD,0.581,1.337,3.95,1.615,0.36,2.3,0.222910217,4,10.248,7.66366043
aa350768-1387-4a60-98ed-9aad736c474a-00074918,Kitchen,13.41,30.843,14.96,2.98,4.5,2.3,1.510067114,6,61.228,1.985150601
aa350768-1387-4a60-98ed-9aad736c474a-00074919,Entrance,2.632,6.055,6.49,1.615,1.63,2.3,1.009287926,5,20.192,3.334965692
aa350768-1387-4a60-98ed-9aad736c474a-0007491a,Living room,14.24,32.751,15.1,3.88,3.67,2.3,0.945876289,5,63.209,1.929982156
aa350768-1387-4a60-98ed-9aad736c474a-0007491b,Hallway,6.404,14.73,15.03,6.535,0.98,2.3,0.149961744,11,47.378,3.216453076
aa350768-1387-4a60-98ed-9aad736c474a-00074b53,Bedroom,8.02,18.445,11.44,2.46,3.26,2.3,1.325203252,5,42.351,2.296059437
aa350768-1387-4a60-98ed-9aad736c474a-00074b54,Bedroom,8.02,18.445,11.44,2.46,3.26,2.3,1.325203252,4,42.351,2.296059437
aa350768-1387-4a60-98ed-9aad736c474a-00074b55,Balcony,5.773,13.278,9.65,2.63,2.195,2.3,0.83460076,7,33.741,2.541205817
aa350768-1387-4a60-98ed-9aad736c474a-00074b56,AD/PD,0.572,1.315,3.03,0.71,0.805,2.3,1.133802817,4,8.112,6.170862605
aa350768-1387-4a60-98ed-9aad736c474a-00074b57,Storage,0.845,1.943,3.8,0.71,1.19,2.3,1.676056338,4,10.43,5.367241814
aa350768-1387-4a60-98ed-9aad736c474a-00074b58,AD/PD,2.109,4.85,6.24,2.13,0.99,2.3,0.464788732,4,18.569,3.8286519
aa350768-1387-4a60-98ed-9aad736c474a-00074b59,AD/PD,0.25,0.575,2,0.5,0.5,2.3,1,4,5.1,8.869565217
aa350768-1387-4a60-98ed-9aad736c474a-00074b5a,Bathroom,3.027,6.962,7.62,2.24,1.57,2.3,0.700892857,7,23.58,3.387132917
aa350768-1387-4a60-98ed-9aad736c474a-00074b5b,Dress room,2.449,5.633,6.26,1.56,1.57,2.3,1.006410256,4,19.296,3.425430842
aa350768-1387-4a60-98ed-9aad736c474a-00074b5c,Bathroom,3.815,8.775,8,2.43,1.57,2.3,0.646090535,5,26.03,2.966473042
aa350768-1387-4a60-98ed-9aad736c474a-00074b5d,Bedroom,9.966,22.922,12.64,3.3,3.02,2.3,0.915151515,7,49.004,2.137877479
aa350768-1387-4a60-98ed-9aad736c474a-00074b5e,Balcony,2.34,5.382,6.2,1.8,1.3,2.3,0.722222222,4,18.94,3.519137867
aa350768-1387-4a60-98ed-9aad736c474a-00074b5f,Evacuation room,1.69,3.887,5.2,1.3,1.3,2.3,1,4,15.34,3.946488294
aa350768-1387-4a60-98ed-9aad736c474a-00074b60,Entrance,2.69,6.188,6.58,1.52,1.77,2.3,1.164473684,5,20.515,3.315330515
aa350768-1387-4a60-98ed-9aad736c474a-00074b61,Kitchen,12.651,29.098,14.56,4.32,2.96,2.3,0.685185185,10,58.79,2.020430439
aa350768-1387-4a60-98ed-9aad736c474a-00074b62,Hallway,9.932,22.844,20.86,9.37,1.06,2.3,0.113127001,13,67.842,2.969787332
aa350768-1387-4a60-98ed-9aad736c474a-00074b63,Living room,14.013,32.23,15.02,4.05,3.46,2.3,0.854320988,6,62.572,1.94142706
